"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149"
"1",542626657464722,994196101861734,2185373113625045,1681770976046484,689433184655520,124506801541563,750757430190917,624392318178584,356795610387762,130081732953872,280604881086209,150523148132337,63182556006166.2,35307898944622.3,102207075892328,48316072240009.5,52032693181548.7,96632144480019,137514974836950,29732967532313.5,39024519886161.5,13008173295387.2,135656664366180,131940043424641,9291552353847.98,24158036120004.7,9291552353847.98,42741140827700.7,50174382710779.1,48316072240009.5,65040866476935.9,42741140827700.7,87340592126171,57607624593857.5,107782007304637,35307898944622.3,27874657061543.9,53891003652318.3,46457761769239.9,22299725649235.1,159814700486185,74332418830783.8,0,13008173295387.2,20441415178465.6,11149862824617.6,91057213067710.2,39024519886161.5,83623971184631.8,26016346590774.3,50174382710779.1,14866483766156.8,1858310470769.6,18583104707696,13008173295387.2,9291552353847.98,1858310470769.6,14866483766156.8,16724794236926.4,5574931412308.79,13008173295387.2,1858310470769.6,33449588473852.7,35307898944622.3,0,26016346590774.3,18583104707696,0,5574931412308.79,31591278003083.1,26016346590774.3,14866483766156.8,29732967532313.5,16724794236926.4,7433241883078.38,9291552353847.98,9291552353847.98,22299725649235.1,0,9291552353847.98,0,18583104707696,5574931412308.79,3716620941539.19,5574931412308.79,0,0,0,14866483766156.8,0,1858310470769.6,7433241883078.38,0,5574931412308.79,0,1858310470769.6,16724794236926.4,1858310470769.6,0,7433241883078.38,3716620941539.19,7433241883078.38,5574931412308.79,0,9291552353847.98,9291552353847.98,5574931412308.79,1858310470769.6,1858310470769.6,0,0,0,3716620941539.19,3716620941539.19,7433241883078.38,1858310470769.6,0,1858310470769.6,3716620941539.19,0,0,11149862824617.6,5574931412308.79,0,0,13008173295387.2,1858310470769.6,1858310470769.6,0,1858310470769.6,0,5574931412308.79,0,3716620941539.19,1858310470769.6,5574931412308.79,0,1858310470769.6,1858310470769.6,1858310470769.6,1858310470769.6,1858310470769.6,0,0,3716620941539.19,0,0,1858310470769.6,0
"2",1183743769880233,1858310470769596,4052975136748488,2986304926526741,1410457647314123,280604881086209,1390016232135658,1200468564117159,681999942772442,271313328732361,511035379461639,315912780030831,139373285307720,57607624593857.5,215564014609273,100348765421558,83623971184631.8,228572187904660,267596707790822,87340592126171,105923696833867,42741140827700.7,263880086849283,232288808846199,11149862824617.6,20441415178465.6,39024519886161.5,57607624593857.5,44599451298470.3,81765660713862.2,157956390015416,102207075892328,161673010956955,89198902596940.6,182114426135420,141231595778489,33449588473852.7,105923696833867,68757487418475,59465935064627.1,286179812498518,169106252840033,3716620941539.19,22299725649235.1,70615797889244.6,40882830356931.1,161673010956955,55749314123087.9,137514974836950,39024519886161.5,85482281655401.4,24158036120004.7,5574931412308.79,29732967532313.5,26016346590774.3,22299725649235.1,0,40882830356931.1,40882830356931.1,18583104707696,22299725649235.1,1858310470769.6,46457761769239.9,37166209415391.9,0,27874657061543.9,27874657061543.9,0,1858310470769.6,63182556006166.2,29732967532313.5,37166209415391.9,44599451298470.3,27874657061543.9,3716620941539.19,26016346590774.3,9291552353847.98,53891003652318.3,3716620941539.19,13008173295387.2,1858310470769.6,40882830356931.1,7433241883078.38,9291552353847.98,20441415178465.6,0,0,0,24158036120004.7,0,0,14866483766156.8,5574931412308.79,3716620941539.19,1858310470769.6,1858310470769.6,31591278003083.1,1858310470769.6,0,13008173295387.2,7433241883078.38,16724794236926.4,5574931412308.79,0,13008173295387.2,14866483766156.8,7433241883078.38,1858310470769.6,5574931412308.79,3716620941539.19,0,1858310470769.6,1858310470769.6,0,5574931412308.79,0,0,0,0,7433241883078.38,0,13008173295387.2,9291552353847.98,0,3716620941539.19,14866483766156.8,13008173295387.2,3716620941539.19,0,0,1858310470769.6,3716620941539.19,0,3716620941539.19,0,3716620941539.19,3716620941539.19,0,0,5574931412308.79,3716620941539.19,1858310470769.6,1858310470769.6,0,1858310470769.6,0,1858310470769.6,3716620941539.19,0
"3",981187928566347,1620446730511088,3434157749982213,2746582875797463,1237634773532551,249013603083126,1141002629052532,1001629343744812,546343278406261,262021776378513,408828303569311,286179812498518,87340592126171,42741140827700.7,172822873781572,85482281655401.4,124506801541563,217422325080043,215564014609273,66899176947705.4,92915523538479.8,22299725649235.1,200697530843116,237863740258508,3716620941539.19,18583104707696,18583104707696,37166209415391.9,59465935064627.1,83623971184631.8,148664837661568,65040866476935.9,104065386363097,91057213067710.2,159814700486185,131940043424641,33449588473852.7,83623971184631.8,55749314123087.9,46457761769239.9,221138946021582,120790180600024,9291552353847.98,13008173295387.2,53891003652318.3,31591278003083.1,163531321427724,52032693181548.7,107782007304637,16724794236926.4,81765660713862.2,22299725649235.1,9291552353847.98,26016346590774.3,22299725649235.1,24158036120004.7,1858310470769.6,24158036120004.7,40882830356931.1,9291552353847.98,13008173295387.2,0,42741140827700.7,26016346590774.3,0,27874657061543.9,20441415178465.6,1858310470769.6,0,46457761769239.9,18583104707696,33449588473852.7,42741140827700.7,11149862824617.6,13008173295387.2,20441415178465.6,9291552353847.98,39024519886161.5,1858310470769.6,5574931412308.79,0,29732967532313.5,9291552353847.98,7433241883078.38,11149862824617.6,1858310470769.6,0,0,24158036120004.7,0,11149862824617.6,20441415178465.6,1858310470769.6,3716620941539.19,0,9291552353847.98,27874657061543.9,3716620941539.19,3716620941539.19,5574931412308.79,11149862824617.6,5574931412308.79,3716620941539.19,0,27874657061543.9,7433241883078.38,0,0,7433241883078.38,0,1858310470769.6,0,7433241883078.38,1858310470769.6,14866483766156.8,1858310470769.6,1858310470769.6,1858310470769.6,1858310470769.6,13008173295387.2,0,14866483766156.8,1858310470769.6,3716620941539.19,3716620941539.19,11149862824617.6,7433241883078.38,7433241883078.38,1858310470769.6,0,0,13008173295387.2,1858310470769.6,1858310470769.6,0,14866483766156.8,5574931412308.79,1858310470769.6,1858310470769.6,3716620941539.19,1858310470769.6,3716620941539.19,3716620941539.19,0,11149862824617.6,0,0,3716620941539.19,0
"4",942163408680185,1572130658271078,3268768118083719,2477127857535871,1088969935870983,211847393667734,1178168838467924,912430441147872,507318758520100,222997256492352,343787437092375,256446844966204,94773834009249.4,31591278003083.1,154239769073876,61324245535396.7,81765660713862.2,178397805193881,234147119316969,68757487418475,63182556006166.2,24158036120004.7,208130772726195,200697530843116,16724794236926.4,35307898944622.3,22299725649235.1,52032693181548.7,44599451298470.3,79907350243092.6,146806527190798,57607624593857.5,83623971184631.8,85482281655401.4,102207075892328,115215249187715,29732967532313.5,68757487418475,44599451298470.3,44599451298470.3,224855566963121,113356938716945,5574931412308.79,13008173295387.2,39024519886161.5,24158036120004.7,137514974836950,33449588473852.7,128223422483102,35307898944622.3,44599451298470.3,26016346590774.3,9291552353847.98,37166209415391.9,16724794236926.4,26016346590774.3,0,27874657061543.9,31591278003083.1,18583104707696,13008173295387.2,3716620941539.19,50174382710779.1,20441415178465.6,0,27874657061543.9,13008173295387.2,3716620941539.19,0,37166209415391.9,44599451298470.3,31591278003083.1,37166209415391.9,14866483766156.8,11149862824617.6,22299725649235.1,18583104707696,33449588473852.7,3716620941539.19,5574931412308.79,0,24158036120004.7,5574931412308.79,7433241883078.38,9291552353847.98,0,0,0,24158036120004.7,0,3716620941539.19,14866483766156.8,0,7433241883078.38,0,1858310470769.6,16724794236926.4,0,0,3716620941539.19,7433241883078.38,11149862824617.6,3716620941539.19,0,26016346590774.3,9291552353847.98,0,1858310470769.6,5574931412308.79,5574931412308.79,0,0,3716620941539.19,1858310470769.6,14866483766156.8,1858310470769.6,5574931412308.79,1858310470769.6,3716620941539.19,0,0,5574931412308.79,5574931412308.79,7433241883078.38,3716620941539.19,7433241883078.38,1858310470769.6,11149862824617.6,0,0,5574931412308.79,1858310470769.6,0,0,1858310470769.6,9291552353847.98,5574931412308.79,3716620941539.19,1858310470769.6,1858310470769.6,1858310470769.6,0,3716620941539.19,0,1858310470769.6,3716620941539.19,1858310470769.6,7433241883078.38,0
"5",247155292612356,393961819803154,734032635953990,590942729704731,308479538147753,48316072240009.5,343787437092375,265738397320052,102207075892328,39024519886161.5,96632144480019,46457761769239.9,26016346590774.3,7433241883078.38,53891003652318.3,20441415178465.6,13008173295387.2,29732967532313.5,59465935064627.1,9291552353847.98,20441415178465.6,1858310470769.6,53891003652318.3,46457761769239.9,1858310470769.6,13008173295387.2,0,20441415178465.6,16724794236926.4,24158036120004.7,35307898944622.3,11149862824617.6,22299725649235.1,24158036120004.7,27874657061543.9,16724794236926.4,3716620941539.19,26016346590774.3,16724794236926.4,3716620941539.19,65040866476935.9,18583104707696,0,1858310470769.6,11149862824617.6,14866483766156.8,24158036120004.7,9291552353847.98,18583104707696,9291552353847.98,13008173295387.2,5574931412308.79,0,16724794236926.4,1858310470769.6,5574931412308.79,0,11149862824617.6,5574931412308.79,5574931412308.79,7433241883078.38,0,3716620941539.19,3716620941539.19,0,5574931412308.79,3716620941539.19,0,0,13008173295387.2,7433241883078.38,5574931412308.79,11149862824617.6,5574931412308.79,0,1858310470769.6,7433241883078.38,5574931412308.79,0,3716620941539.19,1858310470769.6,5574931412308.79,0,0,3716620941539.19,0,0,0,5574931412308.79,0,1858310470769.6,3716620941539.19,1858310470769.6,3716620941539.19,0,1858310470769.6,3716620941539.19,0,0,1858310470769.6,1858310470769.6,1858310470769.6,0,0,3716620941539.19,5574931412308.79,0,1858310470769.6,1858310470769.6,0,0,0,0,0,3716620941539.19,0,0,0,1858310470769.6,0,1858310470769.6,0,1858310470769.6,0,0,3716620941539.19,0,0,0,0,1858310470769.6,1858310470769.6,0,1858310470769.6,0,5574931412308.79,1858310470769.6,0,0,0,0,0,0,0,1858310470769.6,1858310470769.6,0,0,0
"6",35307898944622.3,50174382710779.1,133798353895411,92915523538479.8,40882830356931.1,0,40882830356931.1,40882830356931.1,20441415178465.6,7433241883078.38,13008173295387.2,13008173295387.2,1858310470769.6,1858310470769.6,7433241883078.38,3716620941539.19,0,7433241883078.38,11149862824617.6,0,0,0,5574931412308.79,3716620941539.19,0,0,0,0,5574931412308.79,0,1858310470769.6,1858310470769.6,7433241883078.38,5574931412308.79,9291552353847.98,1858310470769.6,0,1858310470769.6,0,1858310470769.6,3716620941539.19,7433241883078.38,0,0,0,1858310470769.6,1858310470769.6,0,1858310470769.6,1858310470769.6,1858310470769.6,0,0,0,0,1858310470769.6,0,1858310470769.6,0,1858310470769.6,0,0,3716620941539.19,0,0,1858310470769.6,1858310470769.6,0,0,1858310470769.6,0,0,1858310470769.6,1858310470769.6,0,0,0,1858310470769.6,0,0,0,1858310470769.6,0,0,0,0,0,0,1858310470769.6,0,0,1858310470769.6,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,1858310470769.6,1858310470769.6,1858310470769.6,0,0,0,1858310470769.6,0,0,0,0,0,0,0,1858310470769.6,1858310470769.6,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0
"7",271313328732361,511035379461639,958888202917111,737749256895530,330779263796988,59465935064627.1,366087162741610,284321502027748,154239769073876,53891003652318.3,115215249187715,59465935064627.1,24158036120004.7,7433241883078.38,33449588473852.7,27874657061543.9,20441415178465.6,55749314123087.9,55749314123087.9,7433241883078.38,22299725649235.1,3716620941539.19,66899176947705.4,68757487418475,3716620941539.19,5574931412308.79,3716620941539.19,16724794236926.4,13008173295387.2,27874657061543.9,40882830356931.1,14866483766156.8,37166209415391.9,39024519886161.5,40882830356931.1,29732967532313.5,3716620941539.19,13008173295387.2,20441415178465.6,11149862824617.6,59465935064627.1,29732967532313.5,3716620941539.19,5574931412308.79,14866483766156.8,20441415178465.6,35307898944622.3,5574931412308.79,29732967532313.5,7433241883078.38,14866483766156.8,5574931412308.79,0,7433241883078.38,3716620941539.19,3716620941539.19,0,11149862824617.6,3716620941539.19,1858310470769.6,3716620941539.19,0,14866483766156.8,7433241883078.38,0,13008173295387.2,3716620941539.19,0,0,7433241883078.38,9291552353847.98,7433241883078.38,11149862824617.6,1858310470769.6,3716620941539.19,3716620941539.19,3716620941539.19,11149862824617.6,1858310470769.6,3716620941539.19,0,7433241883078.38,3716620941539.19,3716620941539.19,3716620941539.19,0,0,0,11149862824617.6,0,1858310470769.6,3716620941539.19,1858310470769.6,1858310470769.6,0,0,9291552353847.98,0,0,0,1858310470769.6,5574931412308.79,0,0,11149862824617.6,7433241883078.38,0,0,3716620941539.19,0,0,0,1858310470769.6,0,1858310470769.6,0,0,0,0,3716620941539.19,0,5574931412308.79,0,0,3716620941539.19,3716620941539.19,5574931412308.79,0,0,0,0,0,0,0,0,7433241883078.38,0,0,0,0,1858310470769.6,0,0,0,3716620941539.19,1858310470769.6,0,3716620941539.19,0
"8",397678440744694,771198845369382,1665046181809558,1196751943175620,514752000403178,104065386363097,564926383113957,449711133926242,226713877433891,87340592126171,213705704138504,111498628246176,24158036120004.7,16724794236926.4,72474108360014.2,52032693181548.7,57607624593857.5,98490454950788.6,83623971184631.8,37166209415391.9,29732967532313.5,7433241883078.38,104065386363097,96632144480019,7433241883078.38,14866483766156.8,13008173295387.2,18583104707696,26016346590774.3,37166209415391.9,61324245535396.7,31591278003083.1,59465935064627.1,33449588473852.7,79907350243092.6,52032693181548.7,14866483766156.8,24158036120004.7,37166209415391.9,18583104707696,148664837661568,57607624593857.5,1858310470769.6,9291552353847.98,16724794236926.4,11149862824617.6,74332418830783.8,27874657061543.9,42741140827700.7,14866483766156.8,26016346590774.3,16724794236926.4,7433241883078.38,14866483766156.8,7433241883078.38,14866483766156.8,0,14866483766156.8,11149862824617.6,5574931412308.79,11149862824617.6,0,14866483766156.8,18583104707696,0,9291552353847.98,5574931412308.79,1858310470769.6,0,33449588473852.7,14866483766156.8,13008173295387.2,26016346590774.3,5574931412308.79,9291552353847.98,13008173295387.2,9291552353847.98,16724794236926.4,1858310470769.6,5574931412308.79,0,11149862824617.6,1858310470769.6,0,7433241883078.38,0,0,0,18583104707696,0,1858310470769.6,5574931412308.79,5574931412308.79,1858310470769.6,0,3716620941539.19,11149862824617.6,1858310470769.6,0,3716620941539.19,1858310470769.6,7433241883078.38,1858310470769.6,0,9291552353847.98,0,0,0,1858310470769.6,1858310470769.6,0,0,0,0,3716620941539.19,0,0,1858310470769.6,3716620941539.19,1858310470769.6,0,3716620941539.19,5574931412308.79,0,1858310470769.6,7433241883078.38,0,3716620941539.19,0,1858310470769.6,0,0,0,1858310470769.6,0,7433241883078.38,0,1858310470769.6,1858310470769.6,0,0,0,1858310470769.6,0,1858310470769.6,3716620941539.19,0,0,0
"9",622534007707815,882697473615558,2090599279615795,1566555726858769,728457704541682,139373285307720,637400491473971,574217935467805,262021776378513,144948216720028,224855566963121,150523148132337,59465935064627.1,37166209415391.9,91057213067710.2,53891003652318.3,40882830356931.1,102207075892328,130081732953872,31591278003083.1,37166209415391.9,18583104707696,143089906249259,126365112012333,5574931412308.79,20441415178465.6,16724794236926.4,48316072240009.5,26016346590774.3,42741140827700.7,81765660713862.2,37166209415391.9,55749314123087.9,50174382710779.1,66899176947705.4,66899176947705.4,13008173295387.2,53891003652318.3,46457761769239.9,31591278003083.1,148664837661568,76190729301553.4,1858310470769.6,16724794236926.4,35307898944622.3,14866483766156.8,70615797889244.6,40882830356931.1,59465935064627.1,18583104707696,48316072240009.5,22299725649235.1,7433241883078.38,11149862824617.6,13008173295387.2,16724794236926.4,0,13008173295387.2,20441415178465.6,7433241883078.38,9291552353847.98,1858310470769.6,33449588473852.7,16724794236926.4,0,29732967532313.5,18583104707696,1858310470769.6,0,22299725649235.1,20441415178465.6,18583104707696,24158036120004.7,16724794236926.4,9291552353847.98,11149862824617.6,3716620941539.19,18583104707696,0,9291552353847.98,1858310470769.6,14866483766156.8,5574931412308.79,3716620941539.19,11149862824617.6,1858310470769.6,3716620941539.19,0,13008173295387.2,0,9291552353847.98,7433241883078.38,3716620941539.19,1858310470769.6,0,11149862824617.6,16724794236926.4,0,0,1858310470769.6,5574931412308.79,5574931412308.79,3716620941539.19,0,5574931412308.79,3716620941539.19,0,3716620941539.19,3716620941539.19,3716620941539.19,0,0,3716620941539.19,0,7433241883078.38,1858310470769.6,0,1858310470769.6,1858310470769.6,1858310470769.6,0,3716620941539.19,1858310470769.6,3716620941539.19,5574931412308.79,3716620941539.19,1858310470769.6,5574931412308.79,0,0,1858310470769.6,3716620941539.19,0,1858310470769.6,0,7433241883078.38,0,1858310470769.6,0,3716620941539.19,0,5574931412308.79,3716620941539.19,0,5574931412308.79,1858310470769.6,0,1858310470769.6,1858310470769.6
"10",154239769073876,356795610387762,711732910304755,551918209818570,230430498375430,57607624593857.5,252730224024665,202555841313886,122648491070793,46457761769239.9,83623971184631.8,63182556006166.2,26016346590774.3,13008173295387.2,31591278003083.1,16724794236926.4,20441415178465.6,37166209415391.9,39024519886161.5,9291552353847.98,18583104707696,3716620941539.19,50174382710779.1,50174382710779.1,0,0,7433241883078.38,5574931412308.79,18583104707696,7433241883078.38,27874657061543.9,13008173295387.2,20441415178465.6,7433241883078.38,27874657061543.9,14866483766156.8,9291552353847.98,16724794236926.4,11149862824617.6,7433241883078.38,55749314123087.9,18583104707696,0,3716620941539.19,14866483766156.8,13008173295387.2,27874657061543.9,9291552353847.98,27874657061543.9,3716620941539.19,9291552353847.98,9291552353847.98,1858310470769.6,5574931412308.79,7433241883078.38,0,0,1858310470769.6,5574931412308.79,3716620941539.19,1858310470769.6,0,3716620941539.19,9291552353847.98,0,11149862824617.6,0,0,0,5574931412308.79,0,1858310470769.6,3716620941539.19,3716620941539.19,1858310470769.6,1858310470769.6,0,7433241883078.38,0,0,0,7433241883078.38,1858310470769.6,0,5574931412308.79,0,0,0,7433241883078.38,0,0,1858310470769.6,3716620941539.19,3716620941539.19,0,3716620941539.19,11149862824617.6,0,0,0,3716620941539.19,3716620941539.19,1858310470769.6,0,1858310470769.6,0,0,0,1858310470769.6,0,1858310470769.6,0,0,0,1858310470769.6,0,0,0,1858310470769.6,3716620941539.19,0,0,3716620941539.19,0,0,0,1858310470769.6,1858310470769.6,0,0,0,1858310470769.6,0,1858310470769.6,0,0,1858310470769.6,0,0,0,1858310470769.6,0,0,0,0,0,0,3716620941539.19,0
"11",275029949673900,538910036523183,1018354137981739,828806469963240,349362368504684,78049039772323,390245198861615,315912780030831,163531321427724,89198902596940.6,159814700486185,105923696833867,16724794236926.4,11149862824617.6,61324245535396.7,31591278003083.1,26016346590774.3,44599451298470.3,57607624593857.5,16724794236926.4,13008173295387.2,3716620941539.19,79907350243092.6,68757487418475,3716620941539.19,11149862824617.6,14866483766156.8,5574931412308.79,14866483766156.8,26016346590774.3,46457761769239.9,27874657061543.9,46457761769239.9,27874657061543.9,53891003652318.3,42741140827700.7,1858310470769.6,20441415178465.6,14866483766156.8,14866483766156.8,81765660713862.2,35307898944622.3,0,5574931412308.79,22299725649235.1,9291552353847.98,57607624593857.5,13008173295387.2,27874657061543.9,3716620941539.19,13008173295387.2,11149862824617.6,0,11149862824617.6,1858310470769.6,3716620941539.19,0,9291552353847.98,7433241883078.38,5574931412308.79,5574931412308.79,0,5574931412308.79,7433241883078.38,0,9291552353847.98,5574931412308.79,0,1858310470769.6,14866483766156.8,13008173295387.2,9291552353847.98,11149862824617.6,3716620941539.19,11149862824617.6,7433241883078.38,3716620941539.19,13008173295387.2,0,3716620941539.19,0,3716620941539.19,3716620941539.19,0,3716620941539.19,1858310470769.6,1858310470769.6,0,22299725649235.1,0,0,3716620941539.19,0,3716620941539.19,0,3716620941539.19,7433241883078.38,0,0,0,3716620941539.19,3716620941539.19,1858310470769.6,0,1858310470769.6,1858310470769.6,0,1858310470769.6,1858310470769.6,1858310470769.6,0,0,1858310470769.6,1858310470769.6,3716620941539.19,0,0,0,0,1858310470769.6,0,5574931412308.79,0,3716620941539.19,1858310470769.6,1858310470769.6,3716620941539.19,0,0,0,0,1858310470769.6,0,0,0,5574931412308.79,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",548201588877031,845531264200166,1735661979698803,1393732853077197,637400491473971,152381458603107,650408664769359,518468621344717,293613054381596,133798353895411,236005429787739,115215249187715,59465935064627.1,39024519886161.5,107782007304637,33449588473852.7,24158036120004.7,91057213067710.2,118931870129254,29732967532313.5,35307898944622.3,14866483766156.8,98490454950788.6,105923696833867,3716620941539.19,13008173295387.2,9291552353847.98,40882830356931.1,26016346590774.3,46457761769239.9,55749314123087.9,31591278003083.1,70615797889244.6,44599451298470.3,78049039772323,57607624593857.5,24158036120004.7,42741140827700.7,29732967532313.5,22299725649235.1,115215249187715,72474108360014.2,0,13008173295387.2,33449588473852.7,11149862824617.6,61324245535396.7,29732967532313.5,78049039772323,16724794236926.4,37166209415391.9,7433241883078.38,1858310470769.6,16724794236926.4,11149862824617.6,5574931412308.79,0,14866483766156.8,18583104707696,3716620941539.19,3716620941539.19,1858310470769.6,14866483766156.8,7433241883078.38,0,13008173295387.2,3716620941539.19,1858310470769.6,0,22299725649235.1,7433241883078.38,13008173295387.2,18583104707696,13008173295387.2,3716620941539.19,20441415178465.6,7433241883078.38,14866483766156.8,1858310470769.6,5574931412308.79,0,7433241883078.38,9291552353847.98,9291552353847.98,9291552353847.98,0,0,0,22299725649235.1,0,1858310470769.6,7433241883078.38,0,5574931412308.79,1858310470769.6,3716620941539.19,9291552353847.98,1858310470769.6,0,7433241883078.38,1858310470769.6,7433241883078.38,3716620941539.19,0,7433241883078.38,7433241883078.38,0,1858310470769.6,5574931412308.79,0,0,0,3716620941539.19,0,5574931412308.79,0,0,0,0,3716620941539.19,1858310470769.6,1858310470769.6,0,1858310470769.6,1858310470769.6,1858310470769.6,3716620941539.19,5574931412308.79,0,0,3716620941539.19,7433241883078.38,0,1858310470769.6,0,7433241883078.38,0,1858310470769.6,0,1858310470769.6,1858310470769.6,0,1858310470769.6,0,1858310470769.6,0,0,3716620941539.19,0
"13",11149862824617.6,27874657061543.9,55749314123087.9,39024519886161.5,20441415178465.6,7433241883078.38,16724794236926.4,7433241883078.38,11149862824617.6,7433241883078.38,7433241883078.38,9291552353847.98,0,0,3716620941539.19,0,1858310470769.6,3716620941539.19,1858310470769.6,1858310470769.6,1858310470769.6,0,0,1858310470769.6,0,0,0,0,1858310470769.6,1858310470769.6,1858310470769.6,0,3716620941539.19,0,1858310470769.6,0,1858310470769.6,0,0,1858310470769.6,5574931412308.79,1858310470769.6,0,0,0,0,3716620941539.19,0,3716620941539.19,1858310470769.6,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,1858310470769.6,0,1858310470769.6,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",63182556006166.2,120790180600024,273171639203131,172822873781572,78049039772323,24158036120004.7,98490454950788.6,78049039772323,29732967532313.5,16724794236926.4,31591278003083.1,31591278003083.1,11149862824617.6,7433241883078.38,14866483766156.8,5574931412308.79,7433241883078.38,11149862824617.6,14866483766156.8,7433241883078.38,9291552353847.98,1858310470769.6,16724794236926.4,16724794236926.4,1858310470769.6,1858310470769.6,3716620941539.19,7433241883078.38,3716620941539.19,1858310470769.6,3716620941539.19,5574931412308.79,13008173295387.2,5574931412308.79,9291552353847.98,14866483766156.8,1858310470769.6,3716620941539.19,5574931412308.79,1858310470769.6,16724794236926.4,11149862824617.6,0,0,3716620941539.19,7433241883078.38,9291552353847.98,0,5574931412308.79,3716620941539.19,5574931412308.79,3716620941539.19,0,0,5574931412308.79,1858310470769.6,0,13008173295387.2,0,0,1858310470769.6,0,7433241883078.38,5574931412308.79,0,0,0,0,0,7433241883078.38,1858310470769.6,0,3716620941539.19,1858310470769.6,0,3716620941539.19,1858310470769.6,1858310470769.6,0,1858310470769.6,0,1858310470769.6,0,1858310470769.6,0,0,0,0,1858310470769.6,0,1858310470769.6,3716620941539.19,0,0,0,0,0,0,0,0,0,3716620941539.19,1858310470769.6,0,0,3716620941539.19,0,0,1858310470769.6,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3716620941539.19,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",100348765421558,167247942369264,353078989446223,262021776378513,104065386363097,31591278003083.1,117073559658485,102207075892328,40882830356931.1,18583104707696,42741140827700.7,11149862824617.6,11149862824617.6,11149862824617.6,14866483766156.8,3716620941539.19,1858310470769.6,22299725649235.1,27874657061543.9,3716620941539.19,5574931412308.79,1858310470769.6,20441415178465.6,22299725649235.1,0,3716620941539.19,3716620941539.19,14866483766156.8,9291552353847.98,11149862824617.6,13008173295387.2,5574931412308.79,9291552353847.98,0,13008173295387.2,18583104707696,3716620941539.19,9291552353847.98,13008173295387.2,1858310470769.6,29732967532313.5,18583104707696,1858310470769.6,1858310470769.6,3716620941539.19,0,13008173295387.2,9291552353847.98,18583104707696,5574931412308.79,7433241883078.38,1858310470769.6,0,1858310470769.6,0,1858310470769.6,0,0,3716620941539.19,1858310470769.6,0,0,1858310470769.6,0,0,5574931412308.79,0,0,0,5574931412308.79,1858310470769.6,7433241883078.38,7433241883078.38,1858310470769.6,3716620941539.19,3716620941539.19,3716620941539.19,3716620941539.19,0,0,0,1858310470769.6,0,0,0,0,0,0,5574931412308.79,0,0,1858310470769.6,0,0,0,1858310470769.6,0,0,0,3716620941539.19,0,1858310470769.6,1858310470769.6,0,3716620941539.19,1858310470769.6,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,3716620941539.19,0,0,0,0,0,0,0,0,1858310470769.6,0,0,1858310470769.6,0,0,0,0,0,0,1858310470769.6,1858310470769.6,0,0,0,0,1858310470769.6,0,0
"16",5574931412308.79,13008173295387.2,14866483766156.8,18583104707696,3716620941539.19,1858310470769.6,5574931412308.79,7433241883078.38,1858310470769.6,0,1858310470769.6,0,1858310470769.6,0,1858310470769.6,0,1858310470769.6,1858310470769.6,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
